STATIONID;YEAR;MONTH;DAY;UTC;BARPRESSURE;DRYTEMP;WETTEMP;MAXTEMP;MINTEMP;RELHUMIDITY;WINDDIRECTION;WINDFORCEKNOT;VISIBILITY;TOTALCLOUDAMOUNT;PRECIPHEIGHT;HLIOFANIA
16667;1987;4;14;6;1015.5;9.4;8;12.4;8.2;82;20;10;10;6;;
16667;1987;4;14;9;1016.3;10.4;8.8;;;80;0;0;10;6;;
16667;1987;4;14;12;1016.4;12.8;9.8;;;66;360;8;10;1;;
16667;1987;4;14;15;1016;13.4;9.4;;;55;30;4;10;1;;
16667;1987;4;14;18;1017.1;11.8;8.8;14.2;9;65;50;14;10;0;;
16667;1987;4;14;21;1018.6;10;7.2;;;64;30;12;10;0;;
16667;1987;4;15;0;1018;9.2;7.2;;;73;30;20;10;0;;
16667;1987;4;15;3;1016.7;8.6;6.8;;;76;90;8;10;0;;
16667;1987;4;15;6;1017;9.4;7;11.8;5.4;69;0;0;10;0;;
16667;1987;4;15;9;1016.4;12.4;9.4;;;65;110;4;10;1;;
16667;1987;4;15;12;1015.4;14.2;10;;;55;20;10;10;1;;
16667;1987;4;15;15;1014.4;14;10.8;;;65;30;22;10;1;;
16667;1987;4;15;18;1014.9;11.4;8.8;14.6;9.4;69;30;26;10;1;;
16667;1987;4;15;21;1015.5;9.8;7.6;;;72;30;26;10;1;;
16667;1987;4;16;0;1014.5;8.8;7;;;76;20;24;10;1;;
16667;1987;4;16;3;1013.7;8.4;6.8;;;78;30;25;10;3;;
16667;1987;4;16;6;1013.7;9.2;7.2;11.4;8.2;73;30;32;10;2;;
16667;1987;4;16;9;1014;10;7.4;;;67;30;33;10;5;;
16667;1987;4;16;12;1014;10.2;7.6;;;68;40;36;10;1;;
16667;1987;4;16;15;1014.6;10.8;8;;;66;30;37;10;3;;
16667;1987;4;16;18;1016.3;10;7.4;11.2;9;67;30;29;9;2;;
16667;1987;4;16;21;1017.7;10.2;7.6;;;68;20;18;10;0;;
16667;1987;4;17;0;1017.6;9;6.8;;;71;50;20;10;0;;
16667;1987;4;17;3;1018.4;8.4;5.8;;;65;20;16;10;0;;
16667;1987;4;17;6;1019.5;9.2;6.6;10.6;8.2;67;10;20;10;0;;
16667;1987;4;17;9;1019.5;11.6;8.2;;;60;60;8;10;0;;
16667;1987;4;17;12;1018.5;15;10.8;;;57;90;10;10;0;;
16667;1987;4;17;15;1017.4;15.8;11.6;;;58;50;24;10;0;;
16667;1987;4;17;18;1017.8;13.8;9.2;15.8;9.2;50;20;26;10;0;;
16667;1987;4;17;21;1018.7;13.6;9;;;50;10;20;10;0;;
16667;1987;4;18;0;1018.7;12;8.2;;;56;20;20;10;0;;
16667;1987;4;18;3;1018.5;11.6;9;;;69;20;20;10;0;;
16667;1987;4;18;6;1018.6;12;10;13.8;10;76;350;10;10;0;;
16667;1987;4;18;9;1018.5;14.2;11.4;;;69;360;8;10;0;;
16667;1987;4;18;12;1017.1;16.4;13;;;66;0;0;10;1;;
16667;1987;4;18;15;1015.7;17.2;13;;;59;360;10;10;5;;
16667;1987;4;18;18;1015.4;14.8;11;18.2;11.8;60;290;6;10;0;;
16667;1987;4;18;21;1016;14.6;12.4;;;76;90;6;10;0;;
16667;1987;4;19;0;1015.9;11.6;8.4;;;61;0;0;10;0;;
